status,title_score,author_score,cover_file,cover_title,cover_author,pdf_file,pdf_title,pdf_author,pdf_rel_path,cover_rel_path,cover_abs,pdf_abs,cover_confidence,alt2_pdf,alt2_title_score,alt3_pdf,alt3_title_score
review,99.8,22.2,IMG_20250610_124334.jpg,LECTURAS DE ECONOMÍA POLÍTICA,Jesús Huerta de Soto,Huerta - Lecturas de Economía Política Vol 2.pdf,Lecturas de Economía Política Vol 2,rodolfo,    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Jesús Huerta de Soto\Huerta - Lecturas de Economía Política Vol 2.pdf,En Inglés\IMG_20250610_124334.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124334.jpg,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Jesús Huerta de Soto\Huerta - Lecturas de Economía Política Vol 2.pdf,0.9,,,,
no_match,0.0,,IMG_20250610_124614.jpg,Anarcho-Capitalism,Harley Rossi,,,,,En Inglés\IMG_20250610_124614.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124614.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_124921.jpg,DOCTOR X,MAÑAS & LEDESMA; FERNANDO CAUDEVILLA,,,,,En Inglés\IMG_20250610_124921.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_124921.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_125000.jpg,EVERYONE IS AN ENTREPRENEUR,GREGORY V. DIEHL,,,,,En Inglés\IMG_20250610_125000.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125000.jpg,,0.9,,,,
no_match,81.2,12.5,IMG_20250610_125034.jpg,The Effective Libertarian,Charles Barr,Narveson - The Libertarian Idea.pdf,The Libertarian Idea,Jfly,    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Jan Narveson\Narveson - The Libertarian Idea.pdf,En Inglés\IMG_20250610_125034.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125034.jpg,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Jan Narveson\Narveson - The Libertarian Idea.pdf,0.9,,,,
no_match,0.0,,IMG_20250610_125119.jpg,Offended Freedom,CAROLIN AMLINGER; OLIVER NACHTWEY,,,,,En Inglés\IMG_20250610_125119.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125119.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_125239.jpg,Bramble Government,Gordan Runyan,,,,,En Inglés\IMG_20250610_125239.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125239.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_125342.jpg,ESSAYS ON LIBERALISM AND THE ECONOMY,F.A. HAYEK; Paul Lewis,,,,,En Inglés\IMG_20250610_125342.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125342.jpg,,0.9,,,,
no_match,84.8,37.8,IMG_20250610_125420.jpg,LOS LIBERALES,Ezequiel Ogueta,Panfletos liberales IV (Carlos Rodríguez Braun).pdf,Panfletos liberales IV,Carlos Rodríguez Braun,      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Panfletos liberales IV (Carlos Rodríguez Braun).pdf,En Inglés\IMG_20250610_125420.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125420.jpg,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Panfletos liberales IV (Carlos Rodríguez Braun).pdf,0.9,Panfletos liberales III (Carlos Rodríguez Braun).pdf,83.6,,
no_match,0.0,,IMG_20250610_125508.jpg,LOS FUNDAMENTOS IDEOLÓGICOS DEL SOCIALISMO BOLIVARIANO,ALEJANDRO PERDOMO FERMÍN,,,,,En Inglés\IMG_20250610_125508.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_125508.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_140523.png,LIBERALISM AND CRONYISM,RANDALL G. HOLCOMBE; ANDREA M. CASTILLO,,,,,En Inglés\IMG_20250610_140523.png,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140523.png,,0.9,,,,
no_match,0.0,,IMG_20250610_140531.jpg,False Dawn,GEORGE SELGIN,,,,,En Inglés\IMG_20250610_140531.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140531.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_140543.jpg,A Concise History of the Common Law,Theodore F. T. Plucknett,,,,,En Inglés\IMG_20250610_140543.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140543.jpg,,1.0,,,,
no_match,0.0,,IMG_20250610_140603.png,THE STRUGGLE FOR LIBERTY,Ralph Raico; Ryan McMaken,,,,,En Inglés\IMG_20250610_140603.png,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140603.png,,0.9,,,,
no_match,0.0,,IMG_20250610_140653.jpg,The Anarchist-Individualist Origins of Italian Fascism,,,,,,En Inglés\IMG_20250610_140653.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_140653.jpg,,0.8,,,,
no_match,0.0,,IMG_20250610_141236.jpg,Une Brève Histoire de l'Homme,Hans-Hermann Hoppe,,,,,En Inglés\IMG_20250610_141236.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_141236.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_141311.jpg,NARCOPATISMO,Laurent de Sutter,,,,,En Inglés\IMG_20250610_141311.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_141311.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_141531.jpg,ECONOMIC IGNORANCE,DOMINIK JURAK,,,,,En Inglés\IMG_20250610_141531.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_141531.jpg,,0.9,,,,
no_match,85.6,36.7,IMG_20250610_141626.jpg,Gun Control,Darius Werden; Anthony Gregory; Kelly Sue; Nathan Goodenow; Logan Marie Glitterworth,Libertarian Gun Control.pdf,Libertarian Gun Control,Ian Ayres and Fredrick E. Vars,   👀 TEMAS\➕ TEMAS VARIOS\  🔫 Armas\Libertarian Gun Control.pdf,En Inglés\IMG_20250610_141626.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_141626.jpg,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\  🔫 Armas\Libertarian Gun Control.pdf,0.9,,,,
no_match,0.0,,IMG_20250610_141653.jpg,Against All Nations & Borders,Charles W. Johnson,,,,,En Inglés\IMG_20250610_141653.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_141653.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_141714.jpg,Libertarian Feminism: Can this marriage be saved?,Charles W. Johnson,,,,,En Inglés\IMG_20250610_141714.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_141714.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_141803.jpg,Liberty and Security in an Anarchical World Volume I,Brandon Christensen,,,,,En Inglés\IMG_20250610_141803.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_141803.jpg,,0.9,,,,
auto,100.0,100.0,IMG_20250610_142508.jpg,THE STOIC CAPITALIST,ROBERT ROSENKRANZ, The Stoic Capitalist (Robert Rosenkranz).pdf,The Stoic Capitalist,Robert Rosenkranz,      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\ The Stoic Capitalist (Robert Rosenkranz).pdf,En Inglés\IMG_20250610_142508.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_142508.jpg,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\ The Stoic Capitalist (Robert Rosenkranz).pdf,1.0,,,,
no_match,0.0,,IMG_20250610_143057.jpg,Good Intentions,BOB ZEIDMAN,,,,,En Inglés\IMG_20250610_143057.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_143057.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_143242.jpg,THE FUTURE IS DECENTRALIZED,Breck Grainger,,,,,En Inglés\IMG_20250610_143242.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_143242.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_143400.jpg,Freestate California,Wayne C. Grantham,,,,,En Inglés\IMG_20250610_143400.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_143400.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_143809.jpg,INDIVISIBLE,TROY GRICE,,,,,En Inglés\IMG_20250610_143809.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_143809.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_143836.jpg,Oathkeeper,Troy Grice,,,,,En Inglés\IMG_20250610_143836.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_143836.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_144232.jpg,The Essence of Hayek,Chiaki Nishiyama; Kurt R. Leube,,,,,En Inglés\IMG_20250610_144232.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_144232.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_152532.jpg,RECAPITALISM,ADAM GALLAGHER,,,,,En Inglés\IMG_20250610_152532.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_152532.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_152606.jpg,Trulbert!,Mitch Berg,,,,,En Inglés\IMG_20250610_152606.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_152606.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_160647.jpg,The Great Hope,Lawrence W. Reed,,,,,En Inglés\IMG_20250610_160647.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_160647.jpg,,0.9,,,,
no_match,0.0,,IMG_20250610_192707.jpg,The Ego and His Own,John Henry Mackay,,,,,En Inglés\IMG_20250610_192707.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250610_192707.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180045.jpg,Net Neutrality Compendium,Luca Belli; Primavera De Filippi (eds.),,,,,En Inglés\IMG_20250707_180045.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180045.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180126.jpg,How to harness the value of Bitcoin,Juraj Bednár,,,,,En Inglés\IMG_20250707_180126.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180126.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180142.jpg,THE ORANGE FLASH OF FREEDOM,Juraj Bednár,,,,,En Inglés\IMG_20250707_180142.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180142.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180205.jpg,Cryptocurrencies,Juraj Bednár,,,,,En Inglés\IMG_20250707_180205.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180205.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180253.jpg,AnarchoSF #1,Rich Dana,,,,,En Inglés\IMG_20250707_180253.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180253.jpg,,0.8,,,,
no_match,0.0,,IMG_20250707_180309.jpg,The Empire of Commerce,Cássio Peixoto; Modesto Da Silva,,,,,En Inglés\IMG_20250707_180309.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180309.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180335.jpg,The Evolution of Human Co-operation,Charles Stanish,,,,,En Inglés\IMG_20250707_180335.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180335.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180402.jpg,Anarchy and Peace,Truth Seeker,,,,,En Inglés\IMG_20250707_180402.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180402.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180422.jpg,THE FREEDOM FOREST,,,,,,En Inglés\IMG_20250707_180422.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180422.jpg,,0.7,,,,
no_match,0.0,,IMG_20250707_180458.jpg,Anarchy,Vygintas Varnas,,,,,En Inglés\IMG_20250707_180458.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180458.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180523.jpg,CRYPTO ANARCHY,LUIS GARCIA,,,,,En Inglés\IMG_20250707_180523.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180523.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180538.jpg,Crypto Anarchy,,,,,,En Inglés\IMG_20250707_180538.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180538.jpg,,0.7,,,,
no_match,0.0,,IMG_20250707_180611.jpg,THE BLOCKCHAIN CODE,DAVE KINSEY,,,,,En Inglés\IMG_20250707_180611.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180611.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_180643.jpg,Bitism,Leon Tusk,,,,,En Inglés\IMG_20250707_180643.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_180643.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_181028.jpg,THE BLOCKCHAIN REVOLUTION,ANDREW UPDEGROVE,,,,,En Inglés\IMG_20250707_181028.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_181028.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_181107.jpg,THE RISE OF CRYPTOPOLIS,LEONARDO ARAUJO,,,,,En Inglés\IMG_20250707_181107.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_181107.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_181127.jpg,THE ANARCHIST'S CRYPTO COOKBOOK,,,,,,En Inglés\IMG_20250707_181127.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_181127.jpg,,0.7,,,,
no_match,0.0,,IMG_20250707_181217.jpg,Recuperar la humanidad,Maria,,,,,En Inglés\IMG_20250707_181217.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_181217.jpg,,0.8,,,,
no_match,0.0,,IMG_20250707_181248.jpg,THE 20 LAWS OF AI POWER,JUSTIN GOLDSTON PHD,,,,,En Inglés\IMG_20250707_181248.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_181248.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_181310.jpg,The Freedom Fund,Justin Goldston PhD,,,,,En Inglés\IMG_20250707_181310.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_181310.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_220703.jpg,Being Sovereign,Jim Davidson,,,,,En Inglés\IMG_20250707_220703.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_220703.jpg,,0.9,,,,
no_match,0.0,,IMG_20250707_220718.jpg,cc me,Bitcoin Belle,,,,,En Inglés\IMG_20250707_220718.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_220718.jpg,,0.8,,,,
no_match,81.9,,IMG_20250707_220739.jpg,DEBATING LIBERTARIANISM,SAMUEL FREEMAN; JASON BRENNAN,Green Libertarianism(1).pdf,Green libertarianism,,   👀 TEMAS\➕ TEMAS VARIOS\ 🌱 Medio Ambiente\En inglés\Green Libertarianism(1).pdf,En Inglés\IMG_20250707_220739.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_220739.jpg,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🌱 Medio Ambiente\En inglés\Green Libertarianism(1).pdf,0.9,,,,
no_match,95.3,,IMG_20250707_220757.jpg,Libertarianism,Jessica Flanigan; Christopher Freiman,Green Libertarianism(1).pdf,Green libertarianism,,   👀 TEMAS\➕ TEMAS VARIOS\ 🌱 Medio Ambiente\En inglés\Green Libertarianism(1).pdf,En Inglés\IMG_20250707_220757.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_220757.jpg,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🌱 Medio Ambiente\En inglés\Green Libertarianism(1).pdf,0.9,,,,
no_match,95.6,,IMG_20250707_221039.jpg,Anarcocapitalismo,Bruno Ferreira,Anarcocapitalismo ¿Qué es_.pdf,▷ Anarcocapitalismo ¿Qué es?,,   👀 TEMAS\    💛 LIBERTAD\ 🌗 Anarco-Capitalismo\Artículos\Anarcocapitalismo ¿Qué es_.pdf,En Inglés\IMG_20250707_221039.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_221039.jpg,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\ 🌗 Anarco-Capitalismo\Artículos\Anarcocapitalismo ¿Qué es_.pdf,0.9,Anarcocapitalismo Espacial (Presentación).pdf,93.5, Bastos - Sobre el Anarcocapitalismo.pdf,93.5
no_match,0.0,,IMG_20250707_221213.jpg,THE FALSE PROMISE,Mark Winters,,,,,En Inglés\IMG_20250707_221213.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_221213.jpg,,0.9,,,,
no_match,80.0,12.5,IMG_20250707_221230.jpg,Freedom Unbound,ANDY REVEN, Kokesh - Freedom.pdf,Freedom,Kokesh,    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\z. ➕ LIBERTARIOS\Adam Kokesh\ Kokesh - Freedom.pdf,En Inglés\IMG_20250707_221230.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250707_221230.jpg,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\z. ➕ LIBERTARIOS\Adam Kokesh\ Kokesh - Freedom.pdf,0.9,,,,
no_match,0.0,,IMG_20250708_162130.jpg,PROOF of PROTEST,,,,,,En Inglés\IMG_20250708_162130.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_162130.jpg,,0.7,,,,
no_match,0.0,,IMG_20250708_162243.jpg,DECENTRALIZED CITIZEN SCIENCE,,,,,,En Inglés\IMG_20250708_162243.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_162243.jpg,,0.7,,,,
no_match,0.0,,IMG_20250708_162436.jpg,REINTERPRETING LIBERTARIANISM,Łukasz Dominiak; Igor Wysocki; Stanisław Wójtowicz; Dawid Megger,,,,,En Inglés\IMG_20250708_162436.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_162436.jpg,,0.9,,,,
no_match,0.0,,IMG_20250708_162457.jpg,ANARCHY and CHRISTIANITY,Jacques Ellul; Geoffrey W. Bromiley; David Gill,,,,,En Inglés\IMG_20250708_162457.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_162457.jpg,,0.9,,,,
no_match,0.0,,IMG_20250708_232834.jpg,THE SWALLOWER,MAXIMILIAN CROSS,,,,,En Inglés\IMG_20250708_232834.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_232834.jpg,,0.9,,,,
no_match,0.0,,IMG_20250708_232856.jpg,Introduction to the Libertarian Party,Wes Benedict,,,,,En Inglés\IMG_20250708_232856.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_232856.jpg,,0.9,,,,
no_match,0.0,,IMG_20250708_232923.jpg,THE CONSERVATARIAN MANIFESTO,CHARLES C. W. COOKE,,,,,En Inglés\IMG_20250708_232923.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_232923.jpg,,0.9,,,,
no_match,0.0,,IMG_20250708_232951.jpg,Libertarian Capitalism,Luis Fernando Tejada Yepes,,,,,En Inglés\IMG_20250708_232951.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_232951.jpg,,0.9,,,,
no_match,0.0,,IMG_20250708_233010.jpg,My libertarian journal,,,,,,En Inglés\IMG_20250708_233010.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_233010.jpg,,0.8,,,,
no_match,0.0,,IMG_20250708_233037.jpg,UNRULED,Sol Roth,,,,,En Inglés\IMG_20250708_233037.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_233037.jpg,,0.9,,,,
no_match,0.0,,IMG_20250708_233053.jpg,Understanding the Austrian School of Economics in 10 Days,Nikolaus Stahl,,,,,En Inglés\IMG_20250708_233053.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_233053.jpg,,0.9,,,,
no_match,0.0,,IMG_20250708_233107.jpg,"The Austrian School of Economics in the ideology of Javier Milei, President of Argentina",Luis Fernando Tejada Yepes; Luis Tejada,,,,,En Inglés\IMG_20250708_233107.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250708_233107.jpg,,0.8,,,,
no_match,0.0,,IMG_20250922_130610.jpg,Building Community,"James S. Gruber, PhD, PE",,,,,En Inglés\IMG_20250922_130610.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250922_130610.jpg,,0.9,,,,
no_match,0.0,,IMG_20250922_130813.jpg,Psycho-Cybernetics,Maxwell Maltz,,,,,En Inglés\IMG_20250922_130813.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250922_130813.jpg,,0.9,,,,
no_match,0.0,,IMG_20250922_130918.jpg,HAYEK,EDITED BY THOMAS J. DILORENZO,,,,,En Inglés\IMG_20250922_130918.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250922_130918.jpg,,0.9,,,,
no_match,0.0,,IMG_20250922_131447.jpg,THE BITCOIN GUIDEBOOK,Ian DeMartino,,,,,En Inglés\IMG_20250922_131447.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250922_131447.jpg,,0.9,,,,
no_match,0.0,,IMG_20250923_132604.jpg,COMMON INTEREST COMMUNITIES,"Stephen E. Barton; Carol J. Silverman, Editors",,,,,En Inglés\IMG_20250923_132604.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250923_132604.jpg,,0.9,,,,
no_match,0.0,,IMG_20250923_132616.jpg,The Condominium Concept,Peter M. Dunbar,,,,,En Inglés\IMG_20250923_132616.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250923_132616.jpg,,0.9,,,,
no_match,0.0,,IMG_20250923_132638.jpg,CONDOMINIUM GOVERNANCE AND LAW IN GLOBAL URBAN CONTEXT,Randy K. Lippert; Stefan Treffers,,,,,En Inglés\IMG_20250923_132638.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250923_132638.jpg,,0.9,,,,
no_match,0.0,,IMG_20250923_132710.jpg,"Protecting Apartments, Condominiums, and Gated Communities","Michael A. Silva, CPP, CSC",,,,,En Inglés\IMG_20250923_132710.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250923_132710.jpg,,0.9,,,,
no_match,0.0,,IMG_20250923_132728.jpg,Gated Communities,Rowland Atkinson; Sarah Blandy,,,,,En Inglés\IMG_20250923_132728.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250923_132728.jpg,,0.9,,,,
no_match,0.0,,IMG_20250923_132751.jpg,The ABCs of HOAs,SCOTT P. BRADY,,,,,En Inglés\IMG_20250923_132751.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250923_132751.jpg,,0.9,,,,
no_match,0.0,,IMG_20250923_132806.jpg,HOUSING CO-OPERATIVES,JOHN HANDS,,,,,En Inglés\IMG_20250923_132806.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\En Inglés\IMG_20250923_132806.jpg,,0.9,,,,
