cover_path,cover_name,cover_kind,cover_norm,status,score,method,pdf_path,pdf_name,candidate_2,score_2,candidate_3,score_3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Patear el Tablero.webp,Patear el Tablero.webp,title,patear el tablero,no_match,64.5,partial,D:\Documentos\Acracia\Biblioteca Acracia\     ✍️ EDITORIAL Acraci\🖼️ Diseños\Artículos varios\McElroy - El Aborto.pdf,McElroy - El Aborto.pdf,Boettke - Liberar el Mercado.pdf,62.5,Rothbard - El verdadero agresor.pdf,58.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Proceso al liberalismo.jpg,Proceso al liberalismo.jpg,title,proceso al liberalismo,review,82.1,partial,D:\Documentos\Acracia\Biblioteca Acracia\     ✍️ EDITORIAL Acraci\🖼️ Diseños\Adriá - ¿Qué es el Liberalismo_.pdf,Adriá - ¿Qué es el Liberalismo_.pdf,Quispe - Liberalismo.pdf,80.0,Viglioco - Epicuro y El Liberalismo.pdf,78.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Qué significa ser conservador_.jpg,Qué significa ser conservador_.jpg,title,que significa ser conservador,review,79.9,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\ 🌗 Anarco-Capitalismo\Artículos\Kinsella - Lo que significa ser anarcocapitalista(1).pdf,Kinsella - Lo que significa ser anarcocapitalista(1).pdf,Kinsella - Lo que Significa ser Anarcocapitalista.pdf,79.9,Roger Scruton - Como ser conservador.pdf,76.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\relatos-polixxticamente-incorrectos.jpg,relatos-polixxticamente-incorrectos.jpg,title,relatos polixxticamente incorrectos,review,87.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\Enero-Junio\Enero\Enero (3)\ENSAYOS POLITICAMENTE INCORRECT - Oscar Ramos del Cano.pdf,ENSAYOS POLITICAMENTE INCORRECT - Oscar Ramos del Cano.pdf,Diccionario políticamente incorrecto (Carlos Rodríguez Braun).pdf,80.0,Gordon - Reseña_ La guía políticamente incorrecta a la economía.pdf,77.1
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Rumbo a la Libertad - Alvaro Vargas Llosa.jpg,Rumbo a la Libertad - Alvaro Vargas Llosa.jpg,title,rumbo a la libertad alvaro vargas llosa,review,76.5,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 🏛️ Intervencionismo\Dinero y Bancos\Moneda y libertad.pdf,Moneda y libertad.pdf,Capella - Libertad.pdf,75.0,Libertad negativa.pdf,70.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Screenshot_2023-06-14-00-25-22-680_com.instagram.android.jpg,Screenshot_2023-06-14-00-25-22-680_com.instagram.android.jpg,camera,screenshot 2023 06 14 00 25 22 680 com instagram android,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Sentido Común y Liberalismo Filosófico.jpg,Sentido Común y Liberalismo Filosófico.jpg,title,sentido comun y liberalismo filosofico,review,75.9,token_set,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Enero-Junio\Marzo - Abril\Quispe - Liberalismo.pdf,Quispe - Liberalismo.pdf,Jasay - Liberalismo en sentido amplio y en sentido estricto.pdf,75.2, Giacomini - Liberalismo Siglo XXI.pdf,68.9
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Teoría de genero_.jpg,Teoría de genero_.jpg,title,teoria de genero,review,82.8,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Teoría de Señales\ Teoría de señales.pdf, Teoría de señales.pdf,Newdick - Anarquía y teoría de juegos.pdf,75.0, Adam Smith_ La riqueza de las naciones y la teoría de los sentimientos morales.pdf,72.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Teoría económica subjetiva solidaria.jpg,Teoría económica subjetiva solidaria.jpg,title,teoria economica subjetiva solidaria,review,77.0,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 📚 Escuelas\ Neoclásica\Crítica de la teoría económica neoclásica.pdf,Crítica de la teoría económica neoclásica.pdf,Skousen - La Formación de la Teoria Económica Moderna.pdf,74.0,Bylund - La teoría económica de la empresa.pdf,73.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Un modelo liberal.jpg,Un modelo liberal.jpg,title,un modelo liberal,no_match,74.1,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Murray Rothbard\ Ensayos\Rothbard - Confesiones de un liberal de derecha.pdf,Rothbard - Confesiones de un liberal de derecha.pdf,Gebel - Ciudades privadas_ ¿Un modelo para una sociedad verdaderamente libre_.pdf,70.6,Rothbard - La Rebelión del Whisky ¿Un modelo para nuestro tiempo_.pdf,70.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Más\Vacas sagradas en la mira.jpg,Vacas sagradas en la mira.jpg,title,vacas sagradas en la mira,no_match,65.3,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\z. ➕ LIBERTARIOS\Colin Rivas\Rivas - La patraña atómica más grande de la historia.pdf,Rivas - La patraña atómica más grande de la historia.pdf,Srinivasan - El Estado en la Red.pdf,60.0,_Islas_ en una isla_ la Islandia medieval.pdf,57.1
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\O verdadeiro localismo.jpg,O verdadeiro localismo.jpg,title,o verdadeiro localismo,review,81.8,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\Agosto\El Verdadero Liberalismo.pdf,El Verdadero Liberalismo.pdf,Rothbard - El verdadero agresor.pdf,70.0,McMaken - ¿Quiénes son los verdaderos anarquistas_.pdf,68.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\81ft8kPcMNS._SY466_.jpg,81ft8kPcMNS._SY466_.jpg,title,81ft8kpcmns sy466,no_match,41.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 🏛️ Intervencionismo\Crisis y ciclos\J.Ch.Say-Listy.pdf,J.Ch.Say-Listy.pdf,Naciones y Nacionalismo desde 1780.pdf,37.0,Contrato social refutaciones.pdf,37.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\61-v2FD1P0L._SY425_.jpg,61-v2FD1P0L._SY425_.jpg,title,61 v2fd1p0l sy425,no_match,54.5,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 🏰 HISTORIA\Ⓐ Ejemplos de Anarquismo_\z. MÁS\Somalia\21_2_7.pdf,21_2_7.pdf,ELG_10 3-25.pdf,47.6,downs_cap-1-2-3-y-7.pdf,38.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\81s-1mOKIjS._SY466_.jpg,81s-1mOKIjS._SY466_.jpg,title,81s 1mokijs sy466,no_match,45.5,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 🏛️ Intervencionismo\Crisis y ciclos\J.Ch.Say-Listy.pdf,J.Ch.Say-Listy.pdf,Economics for Kids.pdf,44.4, Hoppe - Mises Vs. Keynes.pdf,42.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Agoristische Klassentheorie.jpg,Agoristische Klassentheorie.jpg,title,agoristische klassentheorie,no_match,54.2,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Michael Huemer\Artículos\Huemer - Las teorías conspirativas.pdf,Huemer - Las teorías conspirativas.pdf,Cook - The Case Against The State.pdf,51.9,Mises - Teoria e Historia [pasajes].pdf,51.7
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Anti-Politik, Eine Sammlung agoristischer Texte.jpg","Anti-Politik, Eine Sammlung agoristischer Texte.jpg",title,anti politik eine sammlung agoristischer texte,no_match,68.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Anti-Politica - Mayweather.pdf, Anti-Politica - Mayweather.pdf,Rallo - Anti-Anti-Rallo.pdf,57.1,Teoria analítica de la política.pdf,52.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Bakunin und Mises in eine Front.jpg,Bakunin und Mises in eine Front.jpg,title,bakunin und mises in eine front,no_match,58.2,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ ✈️ Inmigración\Caplan - Mises y las fronteras abiertas.pdf,Caplan - Mises y las fronteras abiertas.pdf,Mises - Gobierno Omnipotente.pdf,57.8,Leeson - Anarquía Sin Límites.pdf,55.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Ein liberales Manifest. Sieben Prinzipien und einige Klarstellungen.jpg,Ein liberales Manifest. Sieben Prinzipien und einige Klarstellungen.jpg,title,ein liberales manifest sieben prinzipien und einige klarstellungen,no_match,59.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\ Julio-Diciembre\  Diciembre\El Manifiesto Libertario - Resumen.pdf,El Manifiesto Libertario - Resumen.pdf,Kant y Rawls_ ¿liberales e individualistas_.pdf,53.1,Rothbard - Los principios del liberalismo en la Inglaterra del siglo XVII.pdf,51.1
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Frei statt Staat. Selbsteigentum, Ethik und die Verfassung der Privatrechtsgesellschaft.jpg","Frei statt Staat. Selbsteigentum, Ethik und die Verfassung der Privatrechtsgesellschaft.jpg",title,frei statt staat selbsteigentum ethik und die verfassung der privatrechtsgesellschaft,no_match,45.4,token_sort,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\➕ Varios\La revolución Santanera_ El Proyecto Libertario de Panamá (Mauro Zúñiga Saavedra).pdf,La revolución Santanera_ El Proyecto Libertario de Panamá (Mauro Zúñiga Saavedra).pdf,Hacia una Teoría de la Estrategia a favor de la Libertad - Rothbard.pdf,45.3,Deist - Por qué Rothbard fue tendencia en Twitter este fin de semana.pdf,45.0
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Gegen Politik, Über die Regierung und die geordnete Anarchie.jpg","Gegen Politik, Über die Regierung und die geordnete Anarchie.jpg",title,gegen politik uber die regierung und die geordnete anarchie,no_match,54.2,token_set,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Julio-Diciembre\Octubre\Anarquía y orden. Ensayos sobre política (Herbert Read).pdf,Anarquía y orden. Ensayos sobre política (Herbert Read).pdf, Resumen de Principios de Economía Política de Carl Menger.pdf,53.4,Cowen - Rejoiner to David Friedman on the Economics of Anarchy.pdf,51.7
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Handeln und Erkennen, zur Kritik des Empirismus am Beispiel der Philosophie David Humes.jpg","Handeln und Erkennen, zur Kritik des Empirismus am Beispiel der Philosophie David Humes.jpg",title,handeln und erkennen zur kritik des empirismus am beispiel der philosophie david humes,no_match,56.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ David Friedman\   David Friedman.pdf,   David Friedman.pdf,Cómplices o enemigos_ 2 modelos de sociedad en el discurso de Étenne de la Boetie.pdf,49.4,"Ensayos económicos los orígenes del capitalismo moderno (David Hume, Javier Ugarte Pérez).pdf",47.7
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Ludwig von Mises - Ein Lexikon, Von A wie Anarchismus bis Z wie Zwang.jpg","Ludwig von Mises - Ein Lexikon, Von A wie Anarchismus bis Z wie Zwang.jpg",title,ludwig von mises ein lexikon von a wie anarchismus bis z wie zwang,no_match,71.4,partial+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Murray Rothbard\ Ensayos\Artículos cortos\Rothbard - Ludwig von Mises (1881–1973).pdf,Rothbard - Ludwig von Mises (1881–1973).pdf,Rothbard - Ludwig von Mises 1881–1973.pdf,71.4,Salermo - Ludwig von Mises como racionalista social.pdf,65.2
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Manifest der neuen Libertären, Und die Geschichte der Bewegung in den USA.jpg","Manifest der neuen Libertären, Und die Geschichte der Bewegung in den USA.jpg",title,manifest der neuen libertaren und die geschichte der bewegung in den usa,no_match,55.2,token_set,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2023\Enero-Junio\Enero\Enero (3)\Gritos Libertarios _ Gritos de - Manuel Enrique TUA AGUILAR.pdf,Gritos Libertarios _ Gritos de - Manuel Enrique TUA AGUILAR.pdf,Lo que no es el libertarismo (Edward Feser).pdf,53.7,Raphaël - Una creciente revolución libertaria en Brasil.pdf,53.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Alemán\Über den Demokratischen Undergang and die Wege aus der Ausweglosigkeit - Hoppe.jpg,Über den Demokratischen Undergang and die Wege aus der Ausweglosigkeit - Hoppe.jpg,title,uber den demokratischen undergang and die wege aus der ausweglosigkeit hoppe,no_match,49.6,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\ 👥 SOCIEDAD\Descentralización\Borders - After Collapse_ The End of America and the Rebirth of Her Ideals.pdf,Borders - After Collapse_ The End of America and the Rebirth of Her Ideals.pdf,Selgin - Mere quibbles_ Bagus and Howden’s critique of the theory of free banking.pdf,49.0,Reseña de Monarquía democracia y Orden natural de Hoppe.pdf,48.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Francés\De l_instruction obligatoire.jpg,De l_instruction obligatoire.jpg,title,de l instruction obligatoire,no_match,64.3,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\Weapons of Mass Instruction - A Schoolteachers Journey through the Dark World of Compulsory Schooling (John Taylor Gatto).pdf,Weapons of Mass Instruction - A Schoolteachers Journey through the Dark World of Compulsory Schooling (John Taylor Gatto).pdf,Tobat - Disrupción.pdf,63.6,La Teoría Evolutiva de las Instituciones.pdf,62.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Francés\Du réveil des consciences à la résistance civile.jpg,Du réveil des consciences à la résistance civile.jpg,title,du reveil des consciences a la resistance civile,no_match,63.2,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Desobediencia Civil\Las cosas por su nombre_ ¿Objeción de conciencia o _desobediencia civil_.pdf,Las cosas por su nombre_ ¿Objeción de conciencia o _desobediencia civil_.pdf, Casey - Las Principales Contribuciones de la Escolástica a la Economía.pdf,54.2,Casey - Las Principales Contribuciones de la Escolástica a la Economía.pdf,54.2
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Francés\Esquisse de l’organisation politique et économique de la société future.jpg,Esquisse de l’organisation politique et économique de la société future.jpg,title,esquisse de l organisation politique et economique de la societe future,no_match,58.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Jesús Huerta de Soto\Huerta - Estudios de Economía Política.pdf,Huerta - Estudios de Economía Política.pdf,Huerta - Nuevos Estudios de Economía Política.pdf,57.7,Escuela hispana de Economía [Protohistoria de.pdf,57.4
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Francés\L_avenir anarchique et l_anarcho-capitalisme - Le monde néogandhien - Ravikumar Kurup.jpg,L_avenir anarchique et l_anarcho-capitalisme - Le monde néogandhien - Ravikumar Kurup.jpg,title,l avenir anarchique et l anarcho capitalisme le monde neogandhien ravikumar kurup,review,75.8,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\ 🌗 Anarco-Capitalismo\Artículos\Morán - ¿Qué es el anarcocapitalismo_.pdf,Morán - ¿Qué es el anarcocapitalismo_.pdf,Anarcho-Naturism.pdf,68.8,Gordon - ¿Es incoherente el anarcocapitalismo_.pdf,66.7
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Francés\La Grande Fiction, Partie II.jpg","La Grande Fiction, Partie II.jpg",title,la grande fiction partie ii,review,80.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ La Gran Ficción - Hoppe.pdf, La Gran Ficción - Hoppe.pdf,La-Historia-de-los-Impuestos-PARTE-II.pdf,63.0,La-Historia-de-los-Impuestos-PARTE-II.pdf,63.0
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Francés\Les soirées de la rue Saint-Lazare_ entretiens sur les lois économiques et la défense de la propriété - Gustave de Molinari.jpg,Les soirées de la rue Saint-Lazare_ entretiens sur les lois économiques et la défense de la propriété - Gustave de Molinari.jpg,title,les soirees de la rue saint lazare entretiens sur les lois economiques et la defense de la propriete gustave de molinari,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Gustave de Molinari\ Gustave de Molinari.pdf, Gustave de Molinari.pdf,Galles - Recordando a Gustave de Molinari.pdf,75.4,Molinari - Las veladas de la calle Saint-Lazare. Cap 11.pdf,74.4
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Francés\Libres d_Images, Aphorismes de Liberté mis en images.jpg","Libres d_Images, Aphorismes de Liberté mis en images.jpg",title,libres d images aphorismes de liberte mis en images,no_match,62.2,partial,"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Las categorías de la libertad en Kant.pdf",Las categorías de la libertad en Kant.pdf,Borders - El ascenso de los libertarios.pdf,57.5,Van - Los argumentos a favor del liberalismo de libre mercado en África.pdf,56.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Francés\Oeuvres complètes de Gustave de Molinari_ Volume 1.jpg,Oeuvres complètes de Gustave de Molinari_ Volume 1.jpg,title,oeuvres completes de gustave de molinari volume 1,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Gustave de Molinari\ Gustave de Molinari.pdf, Gustave de Molinari.pdf,Los luditas progresistas y las últimas palabras de Gustave de Molinari (Louis Rouanet).pdf,71.3,Galles - Recordando a Gustave de Molinari.pdf,70.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Holandes\De staat voorbij.jpg,De staat voorbij.jpg,title,de staat voorbij,no_match,57.1,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Gustave de Molinari\ Gustave de Molinari.pdf, Gustave de Molinari.pdf,Anti-Estatismo – Voline.pdf,56.2, República de Cospaia.pdf,55.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\IMG_20250610_152642.jpg,IMG_20250610_152642.jpg,camera,img 20250610 152642,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\IMG_20250610_160818.jpg,IMG_20250610_160818.jpg,camera,img 20250610 160818,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\IMG_20250610_161235.jpg,IMG_20250610_161235.jpg,camera,img 20250610 161235,skip_camera,0,none,,,,,,
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\50 classici del pensiero liberale e libertario.jpg,50 classici del pensiero liberale e libertario.jpg,title,50 classici del pensiero liberale e libertario,no_match,70.3,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Enero-Junio\Junio\El individuo libertario.pdf,El individuo libertario.pdf,Libertario en 30 días.pdf,64.5,Caldas - Liberland_ Utopía Libertaria.pdf,64.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\Abbasso lo Stato e la Democrazia.jpg,Abbasso lo Stato e la Democrazia.jpg,title,abbasso lo stato e la democrazia,no_match,71.4,partial,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\  Hans-Hermann Hoppe\Hoppe\Hoppe - Abajo la democracia.pdf,Hoppe - Abajo la democracia.pdf,Bovard - ¿Los mitos de la democracia condenarán la libertad_.pdf,68.8,Briceño - La Fantasía de la Democracia.pdf,67.9
"D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\Addio vecchie monete, è l’ora di Bitcoin.jpg","Addio vecchie monete, è l’ora di Bitcoin.jpg",title,addio vecchie monete e l ora di bitcoin,no_match,72.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Enero-Junio\Junio\Huemer - Bitcoin.pdf,Huemer - Bitcoin.pdf,Masterin Bitcoin.pdf,72.0,El patron Bitcoin - Saifedean Ammous.pdf,54.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\Anthony de Jasay (Classici contemporanei Vol. 3).jpg,Anthony de Jasay (Classici contemporanei Vol. 3).jpg,title,anthony de jasay classici contemporanei vol 3,auto,100.0,token_set+overlap,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\ Anthony de Jasay\Anthony de Jasay.pdf,Anthony de Jasay.pdf,"Anthony de Jasay, QEPD — Alberto Mingardi.pdf",69.6,Jasay - La Antinomia del Contractualismo.pdf,57.8
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\Collettivismo e libertà economica.webp,Collettivismo e libertà economica.webp,title,collettivismo e liberta economica,review,82.5,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\ 🌱 Medio Ambiente\Sub-Temas\Contaminación\Block - Ecologismo y Libertad Económica.pdf,Block - Ecologismo y Libertad Económica.pdf,Descentralización y Libertad Económica.pdf,75.9,Block - Guerra económica.pdf,75.7
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\DAVID BOAZ – LIBERTARISMO.jpg,DAVID BOAZ – LIBERTARISMO.jpg,title,david boaz libertarismo,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\   🛡️Libertarismo\  Libertarismo.pdf,  Libertarismo.pdf,Libertarismo.pdf,100.0,Libertarismo(1).pdf,92.3
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\Duos Pontes.jpg,Duos Pontes.jpg,title,duos pontes,no_match,60.0,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\ 💹 Capitalismo y Libre Mercado\  Libre Mercado\Artículos\Orden espontáneo.pdf,Orden espontáneo.pdf,3D-PRINTED-FIREARMS-1.pdf,60.0,¿Existen los Derechos Naturales_.pdf,54.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\Etica Hacker e Anarco-Capitalismo.jpg,Etica Hacker e Anarco-Capitalismo.jpg,title,etica hacker e anarco capitalismo,auto,100.0,token_set,D:\Documentos\Acracia\Biblioteca Acracia\    🤓 AUTORES\   CATEGORÍAS\  🌗 Ancaps-Voluntaristas\José Hernández Cabrera\Capitalismo.pdf,Capitalismo.pdf, Vernaglione - El Anarco-Capitalismo.pdf,86.1,El_Colapso_Demográfico_desde_la_Perspectiva_del_Anarco_Capitalismo.pdf,84.6
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\GUGLIELMO PIOMBINI – L’EPOPEA LIBERTARIA DEL FAR WEST - Guglielmo Piombini.jpg,GUGLIELMO PIOMBINI – L’EPOPEA LIBERTARIA DEL FAR WEST - Guglielmo Piombini.jpg,title,guglielmo piombini l epopea libertaria del far west guglielmo piombini,no_match,66.7,partial,D:\Documentos\Acracia\Biblioteca Acracia\     ✍️ EDITORIAL Acraci\ 🔡 Traducciones\✂️ Extractos\Cook - Moral Libertaria.pdf,Cook - Moral Libertaria.pdf,Constitución Libertaria.pdf,60.9,Huemer - Política libertaria de pandemia.pdf,60.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\Il diritto come pretesa individuale.jpg,Il diritto come pretesa individuale.jpg,title,il diritto come pretesa individuale,no_match,63.2,partial,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\🗓️ 2023-2024\ Nuevo 2024\ Enero-Junio\Junio\El individuo libertario.pdf,El individuo libertario.pdf,Comunismo e individualismo (Errico Malatesta).pdf,61.5,Rothbard - El dinero y el individuo.pdf,58.5
D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Otros Idiomas\Italiano\Il diritto come pretesa.jpg,Il diritto come pretesa.jpg,title,il diritto come pretesa,no_match,53.3,partial,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   💱 ECONOMÍA\➕ Más\ Grandes Tratados\Mises - La Teoria del Dinero y del Credito.pdf,Mises - La Teoria del Dinero y del Credito.pdf,Mises - La Teoria del Dinero y del Crédito.pdf,53.3,Hazlitt - La cura de la pobreza.pdf,53.1
